PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Country,ExternalSourceRow,NormalizedName,NormalizedTicket,NameMatch,TicketMatch,NameAndTicketMatch,NameOrTicketMatch,MatchedTrainingIdsByName,MatchedTrainingIdsByTicket,OverlapEvidence
499,0,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029.0,7.1701,,S,Denmark,499,hansen mr henry damsgaard,3500290,True,False,False,True,[624],[],name_only
500,1,3,"Hansen, Mrs. Jennie Louise",female,45.0,1,0,350026.0,14.0202,,S,United States,500,hansen mrs jennie louise,3500260,False,False,False,False,[],[],none
501,0,2,"Harbeck, Mr. William H.",male,45.0,0,0,248746.0,13.0,,S,United States,501,harbeck mr william h,2487460,False,False,False,False,[],[],none
502,1,1,"Harder, Mr. George Achilles",male,25.0,1,0,11765.0,55.081,,C,United States,502,harder mr george achilles,117650,True,False,False,True,[371],[],name_only
503,1,1,"Harder, Mrs. Dorothy",female,21.0,1,0,11765.0,55.081,,C,United States,503,harder mrs dorothy,117650,False,False,False,False,[],[],none
504,0,3,"Hargadon, Miss. Catherine",female,17.0,0,0,30631.0,7.1408,,Q,Ireland,504,hargadon miss catherine,306310,False,False,False,False,[],[],none
505,0,3,"Harknett, Miss. Alice Phoebe",female,21.0,0,0,6609.0,7.11,,S,England,505,harknett miss alice phoebe,66090,True,False,False,True,[236],[],name_only
506,1,2,"Harper, Miss. Annie Jessie",female,6.0,0,1,248727.0,33.0,,S,Scotland,506,harper miss annie jessie,2487270,False,False,False,False,[],[],none
507,1,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,17572.0,76.1407,,C,United States,507,harper mr henry sleeper,175720,True,False,False,True,[646],[],name_only
508,1,1,"Harper, Mrs. Myra Raymond",female,49.0,1,0,17572.0,76.1407,,C,United States,508,harper mrs myra raymond,175720,False,False,False,False,[],[],none
509,0,2,"Harper, Rev. John",male,39.0,0,1,248727.0,33.0,,S,Scotland,509,harper rev john,2487270,True,False,False,True,[849],[],name_only
510,0,1,"Harrington, Mr. Charles Henry",male,37.0,0,0,113796.0,42.08,,S,England,510,harrington mr charles henry,1137960,False,False,False,False,[],[],none
511,1,2,"Harris, Mr. George",male,62.0,0,0,752.0,10.1,,S,England,511,harris mr george,7520,True,False,False,True,[571],[],name_only
512,0,1,"Harris, Mr. Henry Birkhardt",male,45.0,1,0,36973.0,83.0906,,S,United States,512,harris mr henry birkhardt,369730,True,False,False,True,[63],[],name_only
513,1,1,"Harris, Mrs. Irene",female,35.0,1,0,36973.0,83.0906,,S,United States,513,harris mrs irene,369730,False,False,False,False,[],[],none
514,0,2,"Harris, Mr. Walter",male,45.0,0,0,14208.0,10.1,,S,England,514,harris mr walter,142080,True,False,False,True,[220],[],name_only
515,0,1,"Harrison, Mr. William Henry",male,46.0,0,0,112059.0,,,S,England,515,harrison mr william henry,1120590,False,False,False,False,[],[],none
516,0,2,"Hartley, Mr. Wallace Henry",male,33.0,,,250654.0,,,S,England,516,hartley mr wallace henry,2506540,False,False,False,False,[],[],none
517,1,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,13529.0,26.05,,S,England,517,hart miss eva miriam,135290,True,False,False,True,[536],[],name_only
518,0,2,"Hart, Mr. Benjamin",male,47.0,1,1,13529.0,26.05,,S,England,518,hart mr benjamin,135290,True,False,False,True,[315],[],name_only
519,0,3,"Hart, Mr. Henry",male,29.0,0,0,394140.0,6.1702,,Q,Ireland,519,hart mr henry,3941400,True,False,False,True,[412],[],name_only
520,1,2,"Hart, Mrs. Esther Ada",female,48.0,1,1,13529.0,26.05,,S,England,520,hart mrs esther ada,135290,False,False,False,False,[],[],none
521,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,17572.0,76.1407,,C,Egypt,521,hassab mr hammad,175720,True,False,False,True,[682],[],name_only
522,1,1,"Hawksford, Mr. Walter James",male,45.0,0,0,16988.0,30.0,,S,England,522,hawksford mr walter james,169880,True,False,False,True,[741],[],name_only
523,1,1,"Hays, Miss. Margaret Bechstein",female,24.0,0,0,11767.0,83.0302,,C,United States,523,hays miss margaret bechstein,117670,True,False,False,True,[311],[],name_only
524,0,1,"Hays, Mr. Charles Melville",male,55.0,1,1,12749.0,93.1,,S,Canada,524,hays mr charles melville,127490,False,False,False,False,[],[],none
525,1,1,"Hays, Mrs. Clara Jennings",female,52.0,1,1,12749.0,93.1,,S,Canada,525,hays mrs clara jennings,127490,False,False,False,False,[],[],none
526,0,1,"Head, Mr. Christopher",male,42.0,0,0,113038.0,42.1,,S,England,526,head mr christopher,1130380,False,False,False,False,[],[],none
527,1,3,"Healy, Miss. Honor",female,33.0,0,0,370375.0,7.15,,Q,Ireland,527,healy miss honor,3703750,False,False,False,False,[],[],none
528,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089.0,6.1906,,S,Sweden,528,hedman mr oskar arvid,3470890,True,False,False,True,[805],[],name_only
529,1,3,"Hee, Mr. Ling",male,24.0,0,0,1601.0,56.0911,,S,,529,hee mr ling,16010,False,False,False,False,[],[],none
530,0,3,"Hegarty, Miss. Hanora",female,20.0,0,0,365226.0,6.15,,Q,Ireland,530,hegarty miss hanora,3652260,False,False,False,False,[],[],none
531,1,3,"Heikkinen, Miss. Laina",female,16.0,0,0,3101282.0,7.1806,,S,Finland,531,heikkinen miss laina,31012820,True,False,False,True,[3],[],name_only
532,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,3101290.0,7.1806,,S,Finland,532,heininen miss wendla maria,31012900,True,False,False,True,[817],[],name_only
533,1,3,"Hellström, Miss. Hilda Maria",female,22.0,0,0,7548.0,8.1903,,S,Sweden,533,hellstrom miss hilda maria,75480,False,False,False,False,[],[],none
534,0,3,"Hendekovic, Mr. Ignjac",male,30.0,0,0,349243.0,7.1711,,S,Hungary,534,hendekovic mr ignjac,3492430,True,False,False,True,[314],[],name_only
535,0,3,"Henriksson, Miss. Jenny Lovisa",female,28.0,0,0,347086.0,7.1506,,S,Sweden,535,henriksson miss jenny lovisa,3470860,False,False,False,False,[],[],none
536,0,3,"Henry, Miss. Bridget Delia",female,21.0,0,0,382649.0,7.15,,Q,Ireland,536,henry miss bridget delia,3826490,False,False,False,False,[],[],none
537,1,2,"Herman, Miss. Alice",female,24.0,1,2,220845.0,65.0,,S,England,537,herman miss alice,2208450,True,False,False,True,[616],[],name_only
538,1,2,"Herman, Miss. Kate",female,24.0,1,2,220845.0,65.0,,S,England,538,herman miss kate,2208450,False,False,False,False,[],[],none
539,0,2,"Herman, Mr. Samuel",male,50.0,1,2,220845.0,65.0,,S,England,539,herman mr samuel,2208450,False,False,False,False,[],[],none
540,1,2,"Herman, Mrs. Jane",female,50.0,1,2,220845.0,65.0,,S,India,540,herman mrs jane,2208450,False,False,False,False,[],[],none
541,1,2,"Hewlett, Mrs. Mary Dunbar",female,56.0,0,0,248706.0,16.0,,S,India,541,hewlett mrs mary dunbar,2487060,False,False,False,False,[],[],none
542,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,14879.0,73.1,,S,England,542,hickman mr leonard mark,148790,True,False,False,True,[656],[],name_only
543,0,2,"Hickman, Mr. Lewis",male,30.0,2,0,14879.0,73.1,,S,England,543,hickman mr lewis,148790,True,False,False,True,[666],[],name_only
544,0,2,"Hickman, Mr. Stanley George",male,21.0,2,0,14879.0,73.1,,S,England,544,hickman mr stanley george,148790,True,False,False,True,[121],[],name_only
545,0,1,"Hilliard, Mr. Herbert Henry",male,44.0,0,0,17463.0,51.1703,,S,England,545,hilliard mr herbert henry,174630,False,False,False,False,[],[],none
546,0,2,"Hiltunen, Miss. Marta",female,18.0,1,1,250650.0,13.0,,S,Finland,546,hiltunen miss marta,2506500,False,False,False,False,[],[],none
547,0,1,"Hipkins, Mr. William Edward",male,55.0,0,0,680.0,50.0,,S,England,547,hipkins mr william edward,6800,False,False,False,False,[],[],none
548,1,1,"Hippach, Miss. Jean Gertrude",female,17.0,0,1,111361.0,57.1907,,C,United States,548,hippach miss jean gertrude,1113610,True,False,False,True,[330],[],name_only
549,1,1,"Hippach, Mrs. Ida Sophia",female,44.0,0,1,111361.0,57.1907,,C,United States,549,hippach mrs ida sophia,1113610,False,False,False,False,[],[],none
550,1,3,"Hirvonen, Miss. Hildur Elisabeth",female,2.0,0,1,3101298.0,12.0509,,S,Finland,550,hirvonen miss hildur elisabeth,31012980,False,False,False,False,[],[],none
551,1,3,"Hirvonen, Mrs. Helga Elisabeth Lindqvist",female,22.0,1,1,3101298.0,12.0509,,S,Finland,551,hirvonen mrs helga elisabeth lindqvist,31012980,False,False,False,False,[],[],none
552,1,2,"Hocking, Miss. Ellen",female,20.0,2,1,29105.0,23.0,,S,England,552,hocking miss ellen,291050,False,False,False,False,[],[],none
553,0,2,"Hocking, Mr. Richard George",male,24.0,2,1,29104.0,11.1,,S,England,553,hocking mr richard george,291040,True,False,False,True,[530],[],name_only
554,0,2,"Hocking, Mr. Samuel James Metcalfe",male,36.0,0,0,242963.0,13.0,,S,England,554,hocking mr samuel james metcalfe,2429630,False,False,False,False,[],[],none
555,1,2,"Hocking, Mrs. Eliza",female,54.0,1,3,29105.0,23.0,,S,England,555,hocking mrs eliza,291050,False,False,False,False,[],[],none
556,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643.0,13.0,,S,England,556,hodges mr henry price,2506430,True,False,False,True,[724],[],name_only
557,1,1,"Hogeboom, Mrs. Anna Louisa",female,51.0,1,0,13502.0,77.1902,,C,United States,557,hogeboom mrs anna louisa,135020,False,False,False,False,[],[],none
558,1,2,"Hold, Mrs. Annie Margaret",female,29.0,1,0,26707.0,26.0,,S,England,558,hold mrs annie margaret,267070,False,False,False,False,[],[],none
559,0,2,"Hold, Mr. Stephen",male,44.0,1,0,26707.0,26.0,,S,England,559,hold mr stephen,267070,True,False,False,True,[237],[],name_only
560,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,7075.0,6.09,,S,Sweden,560,holm mr john fredrik alexander,70750,True,False,False,True,[819],[],name_only
561,0,3,"Holthen, Mr. Johan Martin",male,18.0,0,0,4001.0,22.1006,,S,Norway,561,holthen mr johan martin,40010,False,False,False,False,[],[],none
562,0,1,"Holverson, Mr. Alexander Oskar",male,42.0,1,0,113789.0,52.0,,S,United States,562,holverson mr alexander oskar,1137890,True,False,False,True,[36],[],name_only
563,1,1,"Holverson, Mrs. Mary Aline",female,35.0,1,0,113789.0,52.0,,S,United States,563,holverson mrs mary aline,1137890,False,False,False,False,[],[],none
564,1,1,"Homer, Mr. Harry",male,40.0,0,0,111426.0,26.11,,S,United States,564,homer mr harry,1114260,False,False,False,False,[],[],none
565,1,3,"Honkanen, Miss. Eliina",female,27.0,0,0,3101283.0,7.1806,,S,Finland,565,honkanen miss eliina,31012830,True,False,False,True,[217],[],name_only
566,0,2,"Hood, Mr. Ambrose Jr",male,21.0,0,0,14879.0,73.1,,S,England,566,hood mr ambrose jr,148790,True,False,False,True,[73],[],name_only
567,0,3,"Horgan, Mr. John",male,22.0,0,0,370377.0,7.15,,Q,,567,horgan mr john,3703770,True,False,False,True,[614],[],name_only
568,1,2,"Hosono, Mr. Masabumi",male,41.0,0,0,237798.0,13.0,,S,Japan,568,hosono mr masabumi,2377980,True,False,False,True,[289],[],name_only
569,1,3,"Howard, Miss. May Elizabeth",female,26.0,0,0,39186.0,8.01,,S,England,569,howard miss may elizabeth,391860,False,False,False,False,[],[],none
570,0,2,"Howard, Mr. Benjamin",male,63.0,1,0,24065.0,26.0,,S,England,570,howard mr benjamin,240650,False,False,False,False,[],[],none
571,0,2,"Howard, Mrs. Ellen Truelove",female,61.0,1,0,24065.0,26.0,,S,England,571,howard mrs ellen truelove,240650,False,False,False,False,[],[],none
572,1,1,"Hoyt, Mr. Frederick Maxfield",male,38.0,1,0,19943.0,100.0,,S,United States,572,hoyt mr frederick maxfield,199430,True,False,False,True,[225],[],name_only
573,1,1,"Hoyt, Mrs. Jane Anne",female,31.0,1,0,19943.0,100.0,,S,United States,573,hoyt mrs jane anne,199430,False,False,False,False,[],[],none
574,0,1,"Hoyt, Mr. William Fisher",male,43.0,0,0,17600.0,30.1311,,C,United States,574,hoyt mr william fisher,176000,True,False,False,True,[794],[],name_only
575,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121.0,7.13,,S,Norway,575,humblen mr adolf mathias nicolai olsen,3481210,True,False,False,True,[700],[],name_only
576,0,2,"Hume, Mr. John Law",male,21.0,,,250654.0,,,S,,576,hume mr john law,2506540,False,False,False,False,[],[],none
577,0,2,"Hunt, Mr. George Henry",male,34.0,0,0,1585.0,12.0506,,S,England,577,hunt mr george henry,15850,True,False,False,True,[240],[],name_only
578,1,3,"Hyman, Mr. Abraham Joseph",male,34.0,0,0,3470.0,7.1709,,S,England,578,hyman mr abraham joseph,34700,False,False,False,False,[],[],none
579,0,3,"Ibrāhīm, Mr. Husayn Mahmūd Husayn",male,11.0,0,0,2699.0,18.1509,,C,,579,ibrahim mr husayn mahmud husayn,26990,False,False,False,False,[],[],none
580,1,3,"Ibrāhīm, Mrs. Sāfiyah",female,18.0,0,0,2657.0,7.0407,,C,Syria,580,ibrahim mrs safiyah,26570,False,False,False,False,[],[],none
581,0,3,"Ibrahim Shawah, Mr. Yousseff",male,33.0,0,0,2627.0,14.0902,,C,Lebanon,581,ibrahim shawah mr yousseff,26270,True,False,False,True,[799],[],name_only
582,1,1,"Icard, Miss. Rose Amélie",female,39.0,0,0,113572.0,80.0,,S,,582,icard miss rose amelie,1135720,False,False,False,False,[],[],none
583,1,2,"Ilett, Miss. Bertha",female,17.0,0,0,14885.0,10.1,,S,Channel Islands,583,ilett miss bertha,148850,True,False,False,True,[85],[],name_only
584,0,3,"Ilieff, Mr. Ylio",male,32.0,0,0,349220.0,7.1711,,S,,584,ilieff mr ylio,3492200,False,False,False,False,[],[],none
585,0,3,"Ilmakangas, Miss. Ida Livija",female,17.0,1,0,3101270.0,7.1806,,S,United States,585,ilmakangas miss ida livija,31012700,False,False,False,False,[],[],none
586,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,3101271.0,7.1806,,S,Finland,586,ilmakangas miss pieta sofia,31012710,True,False,False,True,[730],[],name_only
587,0,1,"Isham, Miss. Ann Elizabeth",female,50.0,0,0,17595.0,28.1403,,C,United States,587,isham miss ann elizabeth,175950,True,False,False,True,[178],[],name_only
588,1,1,"Ismay, Mr. Joseph Bruce",male,49.0,0,0,112058.0,,,S,England,588,ismay mr joseph bruce,1120580,False,False,False,False,[],[],none
589,0,3,"Ivanoff, Mr. Kanio",male,20.0,0,0,349201.0,7.1711,,S,Bulgaria,589,ivanoff mr kanio,3492010,True,False,False,True,[739],[],name_only
590,0,3,"Jabbur (Zabour), Miss. Hileni",female,16.0,1,0,2665.0,14.0901,,C,,590,jabbur zabour miss hileni,26650,False,False,False,False,[],[],none
591,0,3,"Jabbur (Zabour), Miss. Thamine",female,19.0,1,0,2665.0,14.0901,,C,,591,jabbur zabour miss thamine,26650,False,False,False,False,[],[],none
592,1,2,"Jacobsohn, Mrs. Amy Frances Christy",female,24.0,2,1,243847.0,27.0,,S,England,592,jacobsohn mrs amy frances christy,2438470,False,False,False,False,[],[],none
593,0,2,"Jacobsohn, Mr. Sidney Samuel",male,42.0,1,0,243847.0,27.0,,S,South Africa,593,jacobsohn mr sidney samuel,2438470,True,False,False,True,[218],[],name_only
594,1,3,"Jalševac, Mr. Ivan",male,30.0,0,0,349240.0,7.1711,,C,Croatia (Modern),594,jalsevac mr ivan,3492400,True,False,False,True,[456],[],name_only
595,1,3,"Jansson, Mr. Carl Olof",male,21.0,0,0,350034.0,7.1511,,S,Sweden,595,jansson mr carl olof,3500340,True,False,False,True,[392],[],name_only
596,0,3,"Jardim, Mr. José Neto",male,21.0,0,0,3101305.0,7.01,,S,,596,jardim mr jose neto,31013050,False,False,False,False,[],[],none
597,0,2,"Jarvis, Mr. Denzil John",male,46.0,0,0,237565.0,15.0,,S,Wales,597,jarvis mr denzil john,2375650,False,False,False,False,[],[],none
598,0,2,"Jefferys, Mr. Clifford Thomas",male,24.0,2,0,31029.0,31.1,,S,England,598,jefferys mr clifford thomas,310290,False,False,False,False,[],[],none
599,0,2,"Jefferys, Mr. Ernest Wilfred",male,21.0,2,0,31029.0,31.1,,S,England,599,jefferys mr ernest wilfred,310290,False,False,False,False,[],[],none
600,0,2,"Jenkin, Mr. Stephen Curnow",male,32.0,0,0,33111.0,10.1,,S,England,600,jenkin mr stephen curnow,331110,True,False,False,True,[71],[],name_only
601,0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050.0,7.1701,,S,Denmark,601,jensen mr hans peder,3500500,True,False,False,True,[641],[],name_only
602,0,3,"Jensen, Mr. Niels Rasmus",male,48.0,0,0,350048.0,7.0101,,S,Denmark,602,jensen mr niels rasmus,3500480,False,False,False,False,[],[],none
603,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350047.0,7.1701,,S,Denmark,603,jensen mr svend lauritz,3500470,True,False,False,True,[722],[],name_only
604,1,3,"Jermyn, Miss. Annie Jane",female,26.0,0,0,14313.0,7.15,,Q,Ireland,604,jermyn miss annie jane,143130,False,False,False,False,[],[],none
605,1,2,"Jerwan, Mrs. Marie Marthe",female,23.0,0,0,541.0,13.151,,C,United States,605,jerwan mrs marie marthe,5410,False,False,False,False,[],[],none
606,1,3,"Johannesen, Mr. Bernt Johannes",male,29.0,0,0,65306.0,8.0203,,S,Norway,606,johannesen mr bernt johannes,653060,False,False,False,False,[],[],none
607,0,3,"Johanson, Mr. Jakob Alfred",male,34.0,0,0,3101264.0,6.0911,,S,Finland,607,johanson mr jakob alfred,31012640,True,False,False,True,[203],[],name_only
608,0,3,"Johansson, Mr. Erik",male,22.0,0,0,350052.0,7.1511,,S,Sweden,608,johansson mr erik,3500520,True,False,False,True,[396],[],name_only
609,0,3,"Johansson, Mr. Gustaf Joel",male,33.0,0,0,7540.0,8.1301,,S,Sweden,609,johansson mr gustaf joel,75400,True,False,False,True,[104],[],name_only
610,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063.0,7.1506,,S,United States,610,johansson mr karl johan,3470630,True,False,False,True,[806],[],name_only
611,0,3,"Johansson, Mr. Nils",male,29.0,0,0,347467.0,7.1701,,S,United States,611,johansson mr nils,3474670,False,False,False,False,[],[],none
612,1,3,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,0,0,347070.0,7.1506,,S,Sweden,612,johansson palmquist mr oskar leander,3470700,False,False,False,False,[],[],none
613,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742.0,11.0208,,S,,613,johnson master harold theodor,3477420,True,False,False,True,[870],[],name_only
614,1,3,"Johnson, Miss. Eleanor Ileen",female,1.0,1,1,347742.0,11.0208,,S,,614,johnson miss eleanor ileen,3477420,True,False,False,True,[173],[],name_only
615,0,3,"Johnson, Mr. August",male,49.0,,,370160.0,,,S,United States,615,johnson mr august,3701600,False,False,False,False,[],[],none
616,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062.0,7.1506,,S,United States,616,johnson mr malkolm joackim,3470620,True,False,False,True,[720],[],name_only
617,1,3,"Johnson, Mrs. Elisabeth Vilhelmina",female,26.0,0,2,347742.0,11.0208,,S,,617,johnson mrs elisabeth vilhelmina,3477420,False,False,False,False,[],[],none
618,0,3,"Johnson, Mr. William Cahoone Jr.",male,19.0,0,0,370160.0,,,S,United States,618,johnson mr william cahoone jr,3701600,True,False,False,True,[303],[],name_only
619,0,3,"Johnston, Master. William Andrew",male,8.0,1,2,6607.0,23.09,,S,England,619,johnston master william andrew,66070,False,False,False,False,[],[],none
620,0,3,"Johnston, Miss. Catherine Nellie",female,7.0,1,2,6607.0,23.09,,S,England,620,johnston miss catherine nellie,66070,False,False,False,False,[],[],none
621,0,3,"Johnston, Mr. Andrew Emslie",male,35.0,1,2,6607.0,23.09,,S,Scotland,621,johnston mr andrew emslie,66070,False,False,False,False,[],[],none
622,0,3,"Johnston, Mrs. Eliza",female,36.0,1,2,6607.0,23.09,,S,Scotland,622,johnston mrs eliza,66070,False,False,False,False,[],[],none
623,0,1,"Jones, Mr. Charles Cresson",male,46.0,0,0,694.0,26.0,,S,United States,623,jones mr charles cresson,6940,False,False,False,False,[],[],none
624,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204.0,7.1711,,S,Bulgaria,624,jonkoff mr lalio,3492040,True,False,False,True,[754],[],name_only
625,1,3,"Jonsson, Mr. Carl",male,25.0,0,0,350417.0,7.1701,,S,Sweden,625,jonsson mr carl,3504170,True,False,False,True,[570],[],name_only
626,0,3,"Jönsson, Mr. Nils Hilding",male,27.0,0,0,350408.0,7.1701,,S,Sweden,626,jonsson mr nils hilding,3504080,False,False,False,False,[],[],none
627,0,3,"Joseph (Shahin), Mr. Elias",male,39.0,0,2,2675.0,7.0407,,C,Lebanon,627,joseph shahin mr elias,26750,False,False,False,False,[],[],none
628,0,1,"Julian, Mr. Henry Forbes",male,50.0,0,0,113044.0,26.0,,S,England,628,julian mr henry forbes,1130440,False,False,False,False,[],[],none
629,0,3,"Jussila, Miss. Katriina",female,20.0,1,0,4136.0,9.161,,S,Finland,629,jussila miss katriina,41360,True,False,False,True,[114],[],name_only
630,0,3,"Jussila, Miss. Mari Aina",female,21.0,1,0,4137.0,9.161,,S,Finland,630,jussila miss mari aina,41370,True,False,False,True,[403],[],name_only
